entry_time,exit_time,entry_price,exit_price,pnl,return,holding_minutes
2024-04-14 22:09:00,2024-04-14 22:24:00,2387.1,2372.7774,-0.01,-1.0,15.0
2024-04-14 22:01:00,2024-04-14 23:59:00,2375.8,2381.2,0.0037881976597353706,0.37881976597353706,118.0
2024-04-14 22:44:00,2024-04-14 23:59:00,2377.1,2381.2,0.0028746511856182627,0.28746511856182627,75.0
2024-04-15 02:07:00,2024-04-15 08:34:00,2376.1,2361.8433999999997,-0.01,-1.0,387.0
2024-04-15 13:01:00,2024-04-15 13:43:00,2374.6,2360.3523999999998,-0.01,-1.0,42.0
2024-04-15 01:07:00,2024-04-15 14:04:00,2372.5,2358.265,-0.01,-1.0,777.0
2024-04-15 08:08:00,2024-04-15 14:05:00,2370.6,2356.3764,-0.01,-1.0,357.0
2024-04-15 14:37:00,2024-04-15 17:40:00,2358.5,2386.802,0.02000000000000032,2.000000000000032,183.0
2024-04-15 14:39:00,2024-04-15 18:53:00,2361.1,2389.4332,0.02,2.0,254.0
2024-04-15 16:42:00,2024-04-15 19:24:00,2373.3,2401.7796000000003,0.02000000000000032,2.000000000000032,162.0
2024-04-16 18:08:00,2024-04-16 20:53:00,2412.6,2398.1243999999997,-0.01,-1.0,165.0
2024-04-16 18:09:00,2024-04-16 20:55:00,2409.8,2395.3412000000003,-0.01,-1.0,166.0
2024-04-16 14:54:00,2024-04-16 23:59:00,2397.8,2398.8,0.0006950816025801322,0.06950816025801322,545.0
2024-04-19 01:35:00,2024-04-19 03:09:00,2423.0,2408.462,-0.01,-1.0,94.0
2024-04-19 01:32:00,2024-04-19 03:17:00,2417.6,2403.0944,-0.01,-1.0,105.0
2024-04-19 01:22:00,2024-04-19 06:01:00,2408.1,2393.6513999999997,-0.01,-1.0,279.0
2024-04-19 06:58:00,2024-04-19 11:04:00,2404.4,2389.9736000000003,-0.01,-1.0,246.0
2024-05-10 06:43:00,2024-05-10 20:59:00,2372.0,2366.9,-0.003583473861720011,-0.3583473861720011,856.0
2024-05-10 14:01:00,2024-05-10 20:59:00,2376.0,2366.9,-0.0063832772166105495,-0.6383277216610549,418.0
2024-05-14 13:59:00,2024-05-14 23:59:00,2359.6,2361.4,0.0012714019325310657,0.12714019325310658,600.0
2024-05-15 12:31:00,2024-05-15 13:44:00,2384.1,2369.7954,-0.01,-1.0,73.0
2024-05-17 13:03:00,2024-05-17 20:59:00,2401.4,2419.8,0.01277032841953329,1.277032841953329,476.0
2024-05-17 14:27:00,2024-05-17 20:59:00,2411.2,2419.8,0.005944481309445046,0.5944481309445045,392.0
2024-05-17 15:02:00,2024-05-17 20:59:00,2421.8,2419.8,-0.001376386709609932,-0.1376386709609932,357.0
2024-05-20 05:31:00,2024-05-20 11:40:00,2446.6,2431.9204,-0.01,-1.0,369.0
2024-05-20 01:01:00,2024-05-20 12:10:00,2441.1,2426.4534,-0.01,-1.0,669.0
2024-05-20 01:02:00,2024-05-20 12:14:00,2440.2,2425.5588,-0.01,-1.0,672.0
2024-06-03 14:01:00,2024-06-03 23:59:00,2359.8,2370.9,0.007839647427747964,0.7839647427747963,598.0
2024-06-05 15:01:00,2024-06-05 23:59:00,2371.4,2374.0,0.0018273312529869243,0.18273312529869243,538.0
2024-06-06 01:32:00,2024-06-06 12:12:00,2390.9,2376.5546,-0.01,-1.0,640.0
2024-06-06 01:15:00,2024-06-06 23:59:00,2380.6,2395.5,0.01043154386849245,1.043154386849245,1364.0
2024-06-06 12:31:00,2024-06-06 23:59:00,2380.2,2395.5,0.010713385429796019,1.0713385429796018,688.0
2024-07-03 14:01:00,2024-07-03 23:59:00,2371.2,2367.1,-0.002881803868645948,-0.2881803868645948,598.0
2024-07-05 12:33:00,2024-07-05 20:59:00,2379.5,2399.8,0.014218673390768453,1.4218673390768453,506.0
2024-07-05 13:42:00,2024-07-05 20:59:00,2393.3,2399.8,0.004526525439072912,0.45265254390729115,437.0
2024-07-11 12:31:00,2024-07-11 15:34:00,2401.3,2430.1156,0.02,2.0,183.0
2024-07-11 12:33:00,2024-07-11 23:59:00,2404.6,2421.4,0.01164434833236311,1.164434833236311,686.0
2024-07-11 12:43:00,2024-07-11 23:59:00,2412.2,2421.4,0.006356576292734387,0.6356576292734387,676.0
2024-07-15 16:42:00,2024-07-15 18:03:00,2439.5,2424.863,-0.01,-1.0,81.0
2024-07-17 01:03:00,2024-07-17 15:14:00,2477.7,2462.8338,-0.01,-1.0,851.0
2024-07-24 02:19:00,2024-07-24 19:55:00,2415.5,2401.007,-0.01,-1.0,1056.0
2024-07-26 13:45:00,2024-07-26 20:59:00,2380.9,2385.7,0.003360073921626036,0.33600739216260356,434.0
2024-07-28 22:15:00,2024-07-28 23:59:00,2399.1,2396.0,-0.002153585372292312,-0.21535853722923118,104.0
2024-07-28 22:16:00,2024-07-28 23:59:00,2401.0,2396.0,-0.0034707760655282647,-0.3470776065528265,103.0
2024-07-30 17:02:00,2024-07-30 23:56:00,2405.0,2408.2,0.002217602217602117,0.22176022176021168,414.0
2024-07-31 19:19:00,2024-07-31 23:59:00,2482.8,2490.5,0.005168895333225811,0.5168895333225811,280.0
2024-08-01 14:03:00,2024-08-01 14:11:00,2506.1,2491.0634,-0.01,-1.0,8.0
2024-08-01 14:01:00,2024-08-01 15:47:00,2502.2,2487.1868,-0.01,-1.0,106.0
2024-08-01 12:31:00,2024-08-01 18:28:00,2493.8,2478.8372000000004,-0.01,-1.0,357.0
2024-08-02 12:36:00,2024-08-02 13:15:00,2518.7,2503.5878,-0.01,-1.0,39.0
2024-08-02 12:31:00,2024-08-02 14:32:00,2514.0,2498.916,-0.01,-1.0,121.0
2024-08-05 04:27:00,2024-08-05 05:36:00,2498.0,2483.012,-0.01,-1.0,69.0
2024-08-05 13:01:00,2024-08-05 15:08:00,2417.4,2446.4088,0.020000000000000316,2.0000000000000315,127.0
2024-08-05 13:03:00,2024-08-05 15:17:00,2422.2,2451.2664,0.020000000000000313,2.000000000000031,134.0
2024-08-05 13:06:00,2024-08-05 23:59:00,2429.3,2445.9,0.011388740240672778,1.138874024067278,653.0
2024-08-05 15:09:00,2024-08-05 23:59:00,2445.9,2445.9,0.0,0.0,530.0
2024-08-06 14:05:00,2024-08-06 14:31:00,2442.0,2427.348,-0.01,-1.0,26.0
2024-08-08 14:11:00,2024-08-08 23:59:00,2459.0,2463.8,0.0032533550223669597,0.32533550223669594,588.0
2024-08-13 12:31:00,2024-08-13 23:59:00,2509.1,2503.6,-0.0036533684056700433,-0.36533684056700433,688.0
2024-08-15 13:27:00,2024-08-15 23:59:00,2487.3,2494.7,0.004958522628284768,0.4958522628284768,632.0
2024-08-16 12:54:00,2024-08-16 20:59:00,2524.8,2546.2,0.014126531474440037,1.4126531474440036,485.0
2024-08-16 12:56:00,2024-08-16 20:59:00,2526.8,2546.2,0.012796158514062251,1.279615851406225,483.0
2024-08-20 08:06:00,2024-08-20 16:02:00,2557.9,2542.5526,-0.01,-1.0,476.0
2024-08-21 14:14:00,2024-08-21 23:59:00,2543.2,2549.7,0.004259725280486536,0.42597252804865354,585.0
2024-08-21 18:01:00,2024-08-21 23:59:00,2550.0,2549.7,-0.0001960784313726656,-0.01960784313726656,358.0
2024-08-23 14:01:00,2024-08-23 20:59:00,2541.4,2548.7,0.004787387529183227,0.47873875291832274,418.0
2024-08-23 14:05:00,2024-08-23 20:59:00,2548.4,2548.7,0.00019620153821988296,0.019620153821988295,414.0
2024-08-23 14:07:00,2024-08-23 20:59:00,2549.8,2548.7,-0.0007190106413577286,-0.07190106413577287,412.0
2024-08-28 13:30:00,2024-08-28 23:59:00,2542.6,2541.3,-0.0008521460971706985,-0.08521460971706984,629.0
2024-08-29 09:52:00,2024-08-29 12:40:00,2557.1,2541.7574,-0.01,-1.0,168.0
2024-08-29 00:17:00,2024-08-29 23:59:00,2546.2,2552.6,0.00418924933888415,0.41892493388841495,1422.0
2024-09-03 12:14:00,2024-09-03 13:39:00,2530.2,2515.0188,-0.01,-1.0,85.0
2024-09-04 14:01:00,2024-09-04 23:59:00,2526.6,2526.0,-0.0003957888070924766,-0.039578880709247664,598.0
2024-09-04 14:03:00,2024-09-04 23:59:00,2527.8,2526.0,-0.0011868027533825105,-0.11868027533825105,596.0
2024-09-05 12:16:00,2024-09-05 23:59:00,2547.5,2547.2,-0.0001962708537783348,-0.01962708537783348,703.0
2024-09-06 12:31:00,2024-09-06 13:10:00,2556.4,2541.0616,-0.01,-1.0,39.0
2024-09-06 12:37:00,2024-09-06 13:10:00,2557.0,2541.658,-0.01,-1.0,33.0
2024-09-06 12:32:00,2024-09-06 13:16:00,2556.1,2540.7634,-0.01,-1.0,44.0
2024-09-06 15:01:00,2024-09-06 16:02:00,2547.6,2532.3143999999998,-0.01,-1.0,61.0
2024-09-06 14:42:00,2024-09-06 16:04:00,2543.8,2528.5372,-0.01,-1.0,82.0
2024-09-12 12:42:00,2024-09-12 18:55:00,2556.0,2586.672,0.019999999999999702,1.9999999999999702,373.0
2024-09-12 12:46:00,2024-09-12 23:59:00,2561.8,2586.8,0.016264605615842875,1.6264605615842875,673.0
2024-09-12 13:10:00,2024-09-12 23:59:00,2569.2,2586.8,0.011417302402823487,1.1417302402823486,649.0
2024-09-18 18:23:00,2024-09-18 18:43:00,2623.4,2607.6596,-0.01,-1.0,20.0
2024-09-18 18:07:00,2024-09-18 18:50:00,2612.8,2597.1232,-0.01,-1.0,43.0
2024-09-18 18:01:00,2024-09-18 19:07:00,2602.8,2587.1832,-0.01,-1.0,66.0
2024-09-27 12:31:00,2024-09-27 14:58:00,2690.8,2674.6552,-0.01,-1.0,147.0
2024-10-01 13:33:00,2024-10-01 23:59:00,2683.7,2681.2,-0.0015525828768739858,-0.15525828768739858,626.0
2024-10-01 13:34:00,2024-10-01 23:59:00,2685.1,2681.2,-0.002420766451901293,-0.24207664519012928,625.0
2024-10-01 13:38:00,2024-10-01 23:59:00,2685.9,2681.2,-0.0029164649962149457,-0.2916464996214946,621.0
2024-10-03 14:14:00,2024-10-03 23:59:00,2671.7,2675.4,0.002308143379371585,0.23081433793715847,585.0
2024-10-10 12:31:00,2024-10-10 23:59:00,2638.8,2650.6,0.007452882623414448,0.7452882623414447,688.0
2024-10-10 12:48:00,2024-10-10 23:59:00,2642.4,2650.6,0.005172065798768626,0.5172065798768626,671.0
2024-10-25 14:14:00,2024-10-25 20:59:00,2750.4,2760.8,0.006302113631956676,0.6302113631956676,405.0
2024-10-31 18:34:00,2024-10-31 23:59:00,2756.3,2756.5,0.00012093506996082754,0.012093506996082755,325.0
2024-11-01 12:31:00,2024-11-01 17:26:00,2765.9,2749.3046,-0.01,-1.0,295.0
2024-11-06 07:19:00,2024-11-06 11:23:00,2740.1,2723.6594,-0.01,-1.0,244.0
2024-11-06 07:20:00,2024-11-06 11:28:00,2737.8,2721.3732,-0.01,-1.0,248.0
2024-11-06 07:09:00,2024-11-06 11:53:00,2727.1,2710.7374,-0.01,-1.0,284.0
2024-11-06 15:36:00,2024-11-06 23:59:00,2682.2,2671.3,-0.006773047001217765,-0.6773047001217766,503.0
2024-11-13 13:31:00,2024-11-13 15:05:00,2620.0,2604.28,-0.01,-1.0,94.0
2024-11-14 14:36:00,2024-11-14 23:59:00,2570.0,2571.8,0.0011673151750973888,0.11673151750973887,563.0
2024-11-17 23:01:00,2024-11-17 23:59:00,2571.7,2575.9,0.0027219349068711564,0.2721934906871156,58.0
2024-11-18 01:01:00,2024-11-18 15:25:00,2584.3,2615.3116,0.02,2.0,864.0
2024-11-18 01:22:00,2024-11-18 23:59:00,2593.2,2616.6,0.015039333641832402,1.5039333641832402,1357.0
2024-11-18 01:23:00,2024-11-18 23:59:00,2592.1,2616.6,0.015752993068683066,1.5752993068683065,1356.0
2024-11-20 14:22:00,2024-11-20 23:59:00,2643.1,2654.6,0.007251585890305565,0.7251585890305565,577.0
2024-11-22 01:01:00,2024-11-22 10:12:00,2677.8,2709.9336000000003,0.02,2.0,551.0
2024-11-26 13:02:00,2024-11-26 14:40:00,2634.9,2619.0906,-0.01,-1.0,98.0
2024-11-26 00:22:00,2024-11-26 23:56:00,2621.2,2632.0,0.006867083778422295,0.6867083778422295,1414.0
2024-11-26 01:02:00,2024-11-26 23:56:00,2621.1,2632.0,0.006930932305775003,0.6930932305775003,1374.0
2024-12-06 03:26:00,2024-12-06 21:59:00,2658.0,2654.9,-0.0019438174065713161,-0.1943817406571316,1113.0
2024-12-08 23:01:00,2024-12-08 23:59:00,2665.2,2662.4,-0.001750963029666153,-0.1750963029666153,58.0
2024-12-11 15:04:00,2024-12-11 23:59:00,2749.2,2753.9,0.0028493137397547883,0.2849313739754788,535.0
2024-12-12 13:31:00,2024-12-12 14:10:00,2738.6,2722.1684,-0.01,-1.0,39.0
2024-12-19 14:39:00,2024-12-19 23:59:00,2613.8,2608.8,-0.0031882061876705604,-0.31882061876705603,560.0
2024-12-20 13:32:00,2024-12-20 15:55:00,2620.6,2652.0472,0.02000000000000029,2.000000000000029,143.0
2024-12-20 13:48:00,2024-12-20 21:59:00,2626.8,2640.5,0.008692452159788719,0.8692452159788718,491.0
2025-01-06 15:25:00,2025-01-06 23:59:00,2648.4,2645.1,-0.0020767255701556503,-0.20767255701556503,514.0
2025-01-10 13:49:00,2025-01-10 21:59:00,2709.3,2717.4,0.004982836895138939,0.49828368951389385,490.0
2025-01-10 14:03:00,2025-01-10 21:59:00,2716.4,2717.4,0.0006135571589849262,0.06135571589849262,476.0
2025-01-10 14:17:00,2025-01-10 21:59:00,2720.9,2717.4,-0.002143898464968677,-0.21438984649686768,462.0
2025-01-15 13:31:00,2025-01-15 23:59:00,2714.1,2723.6,0.005833732483450638,0.5833732483450639,628.0
2025-01-16 13:31:00,2025-01-16 23:59:00,2738.9,2745.0,0.0037119524870081353,0.37119524870081355,628.0
2025-01-29 19:33:00,2025-01-29 23:59:00,2768.8,2773.6,0.0028893383415196485,0.28893383415196483,266.0
2025-02-02 23:01:00,2025-02-02 23:59:00,2839.3,2834.1,-0.0030523955435026472,-0.30523955435026473,58.0
2025-02-03 14:55:00,2025-02-03 15:25:00,2871.0,2853.774,-0.01,-1.0,30.0
2025-02-03 16:06:00,2025-02-03 23:59:00,2862.7,2849.7,-0.007568612382249909,-0.756861238224991,473.0
2025-02-05 15:01:00,2025-02-05 23:59:00,2896.4,2885.2,-0.006444782028265109,-0.6444782028265108,538.0
2025-02-07 09:06:00,2025-02-07 13:32:00,2894.2,2876.8347999999996,-0.01,-1.0,266.0
2025-02-12 14:00:00,2025-02-12 23:59:00,2909.1,2929.5,0.01168746347667667,1.168746347667667,599.0
2025-02-12 14:15:00,2025-02-12 23:59:00,2917.6,2929.5,0.006797824696097318,0.6797824696097318,584.0
2025-02-27 09:28:00,2025-02-27 14:46:00,2904.3,2886.8742,-0.01,-1.0,318.0
2025-03-02 23:01:00,2025-03-02 23:59:00,2877.6,2882.5,0.0028380131591141,0.28380131591141,58.0
2025-03-02 23:02:00,2025-03-02 23:59:00,2883.9,2882.5,-0.000809089543095618,-0.0809089543095618,57.0
2025-03-02 23:03:00,2025-03-02 23:59:00,2885.4,2882.5,-0.0016750999283751098,-0.16750999283751097,56.0
2025-03-04 07:28:00,2025-03-04 23:59:00,2908.8,2925.5,0.0095686651998532,0.95686651998532,991.0
2025-03-07 13:37:00,2025-03-07 14:01:00,2930.0,2912.42,-0.01,-1.0,24.0
2025-03-10 09:15:00,2025-03-10 17:10:00,2914.3,2896.8142000000003,-0.01,-1.0,475.0
2025-03-11 13:39:00,2025-03-11 23:59:00,2925.3,2922.3,-0.0017092264041294733,-0.17092264041294733,620.0
2025-03-12 12:31:00,2025-03-12 23:59:00,2923.8,2945.2,0.012198736803702618,1.219873680370262,688.0
2025-03-12 12:33:00,2025-03-12 23:59:00,2924.3,2945.2,0.01191168256790787,1.1911682567907869,686.0
2025-03-12 16:10:00,2025-03-12 23:59:00,2941.8,2945.2,0.0019262582999068922,0.19262582999068922,469.0
2025-03-13 14:45:00,2025-03-13 23:59:00,2976.1,2998.7,0.012656384754096424,1.2656384754096424,554.0
2025-03-19 18:01:00,2025-03-19 23:59:00,3043.2,3059.6,0.008981773571679001,0.8981773571679001,358.0
2025-03-27 14:40:00,2025-03-27 23:58:00,3066.4,3069.2,0.001521871467083943,0.1521871467083943,558.0
2025-03-31 14:35:00,2025-03-31 23:59:00,3153.3,3155.7,0.0012685123521388284,0.12685123521388283,564.0
2025-03-31 15:13:00,2025-03-31 23:59:00,3160.3,3155.7,-0.0024259300277401693,-0.24259300277401694,526.0
2025-04-01 01:02:00,2025-04-01 15:52:00,3168.4,3149.3896,-0.01,-1.0,890.0
2025-04-02 20:28:00,2025-04-02 20:36:00,3198.5,3179.309,-0.010000000000000002,-1.0000000000000002,8.0
2025-04-02 20:29:00,2025-04-02 20:42:00,3192.2,3173.0467999999996,-0.01,-1.0,13.0
2025-04-02 20:27:00,2025-04-02 22:01:00,3180.4,3161.3176,-0.009999999999999998,-0.9999999999999998,94.0
2025-04-03 01:01:00,2025-04-03 05:01:00,3177.5,3158.435,-0.01,-1.0,240.0
2025-04-03 10:46:00,2025-04-03 10:58:00,3132.4,3113.6056,-0.01,-1.0,12.0
2025-04-03 13:31:00,2025-04-03 14:07:00,3088.4,3125.4608000000003,0.02,2.0,36.0
2025-04-03 13:40:00,2025-04-03 14:16:00,3104.3,3141.5516000000002,0.020000000000000243,2.0000000000000244,36.0
2025-04-03 13:46:00,2025-04-03 14:30:00,3113.4,3150.7608,0.019999999999999758,1.9999999999999758,44.0
2025-04-03 14:26:00,2025-04-03 15:28:00,3146.7,3127.8197999999998,-0.01,-1.0,62.0
2025-04-03 14:08:00,2025-04-03 23:59:00,3128.3,3134.3,0.0031966243646709023,0.31966243646709025,591.0
2025-04-04 07:28:00,2025-04-04 08:21:00,3123.0,3104.262,-0.01,-1.0,53.0
2025-04-04 11:10:00,2025-04-04 11:40:00,3153.3,3134.3802,-0.01,-1.0,30.0
2025-04-04 11:07:00,2025-04-04 11:45:00,3143.9,3125.0366,-0.01,-1.0,38.0
2025-04-04 11:08:00,2025-04-04 11:45:00,3144.2,3125.3347999999996,-0.01,-1.0,37.0
2025-04-04 13:16:00,2025-04-04 13:35:00,3105.7,3087.0658,-0.01,-1.0,19.0
2025-04-04 16:17:00,2025-04-04 20:59:00,3046.0,3056.1,0.005526373385861237,0.5526373385861237,282.0
2025-04-04 19:19:00,2025-04-04 20:59:00,3050.7,3056.1,0.002950142590225238,0.29501425902252376,100.0
2025-04-04 19:46:00,2025-04-04 20:59:00,3061.5,3056.1,-0.0029397354238118838,-0.2939735423811884,73.0
2025-04-06 23:50:00,2025-04-06 23:59:00,3010.8,3015.5,0.0026017448297239883,0.2601744829723988,9.0
2025-04-07 00:01:00,2025-04-07 00:09:00,3022.4,3004.2656,-0.01,-1.0,8.0
2025-04-07 01:13:00,2025-04-07 01:39:00,3024.8,3061.0976,0.019999999999999997,1.9999999999999996,26.0
2025-04-07 01:14:00,2025-04-07 01:39:00,3022.9,3059.1748000000002,0.019999999999999997,1.9999999999999996,25.0
2025-04-07 01:18:00,2025-04-07 01:39:00,3024.0,3060.288,0.01999999999999975,1.9999999999999751,21.0
2025-04-07 01:44:00,2025-04-07 01:59:00,3075.7,3057.2457999999997,-0.01,-1.0,15.0
2025-04-07 01:45:00,2025-04-07 02:33:00,3072.6,3054.1644,-0.01,-1.0,48.0
2025-04-07 02:10:00,2025-04-07 02:33:00,3073.0,3054.562,-0.01,-1.0,23.0
2025-04-07 01:40:00,2025-04-07 02:46:00,3063.9,3045.5166,-0.01,-1.0,66.0
2025-04-07 06:40:00,2025-04-07 13:35:00,3045.5,3027.227,-0.010000000000000002,-1.0000000000000002,415.0
2025-04-07 14:13:00,2025-04-07 14:26:00,3048.4,3030.1096000000002,-0.01,-1.0,13.0
2025-04-07 14:12:00,2025-04-07 14:27:00,3047.0,3028.718,-0.01,-1.0,15.0
2025-04-07 14:14:00,2025-04-07 14:27:00,3044.4,3026.1336,-0.01,-1.0,13.0
2025-04-08 11:54:00,2025-04-08 16:01:00,3031.6,3013.4103999999998,-0.01,-1.0,247.0
2025-04-08 11:52:00,2025-04-08 16:06:00,3028.1,3009.9314,-0.01,-1.0,254.0
2025-04-08 01:08:00,2025-04-08 17:12:00,3009.3,2991.2442,-0.01,-1.0,964.0
2025-04-08 18:31:00,2025-04-08 23:35:00,3005.0,2986.97,-0.01,-1.0,304.0
2025-04-08 23:05:00,2025-04-08 23:35:00,3004.6,2986.5724,-0.01,-1.0,30.0
2025-04-08 23:06:00,2025-04-08 23:38:00,3001.9,2983.8886,-0.01,-1.0,32.0
2025-04-09 00:07:00,2025-04-09 05:13:00,2996.7,3032.6603999999998,0.02,2.0,306.0
2025-04-09 01:24:00,2025-04-09 05:13:00,2997.2,3033.1664,0.02,2.0,229.0
2025-04-09 01:28:00,2025-04-09 05:15:00,3001.2,3037.2144,0.02,2.0,227.0
2025-04-09 05:14:00,2025-04-09 07:11:00,3033.1,3069.4972,0.01999999999999975,1.9999999999999751,117.0
2025-04-09 05:16:00,2025-04-09 07:11:00,3033.5,3069.902,0.02,2.0,115.0
2025-04-09 06:14:00,2025-04-09 11:19:00,3038.0,3074.456,0.020000000000000004,2.0000000000000004,305.0
2025-04-09 11:20:00,2025-04-09 12:48:00,3077.5,3059.035,-0.01,-1.0,88.0
2025-04-09 07:12:00,2025-04-09 15:25:00,3066.4,3103.1968,0.020000000000000004,2.0000000000000004,493.0
2025-04-09 11:16:00,2025-04-09 16:13:00,3068.0,3104.8160000000003,0.020000000000000247,2.0000000000000244,297.0
2025-04-09 13:06:00,2025-04-09 16:50:00,3071.4,3108.2568,0.019999999999999754,1.9999999999999754,224.0
2025-04-09 17:53:00,2025-04-09 18:13:00,3086.4,3067.8816,-0.01,-1.0,20.0
2025-04-09 18:33:00,2025-04-09 23:59:00,3084.1,3101.2,0.009240945494633614,0.9240945494633613,326.0
2025-04-09 19:05:00,2025-04-09 23:59:00,3095.5,3101.2,0.003068971087061788,0.3068971087061788,294.0
2025-04-09 19:08:00,2025-04-09 23:59:00,3103.1,3101.2,-0.001020484891452669,-0.10204848914526689,291.0
2025-04-10 01:50:00,2025-04-10 03:13:00,3105.1,3142.3612,0.02,2.0,83.0
2025-04-10 00:25:00,2025-04-10 03:21:00,3107.6,3144.8912,0.020000000000000247,2.0000000000000244,176.0
2025-04-10 03:14:00,2025-04-10 07:38:00,3142.3,3123.4462000000003,-0.01,-1.0,264.0
2025-04-10 02:10:00,2025-04-10 14:10:00,3123.6,3161.0832,0.020000000000000243,2.0000000000000244,720.0
2025-04-10 11:59:00,2025-04-10 15:15:00,3142.2,3179.9064,0.02,2.0,196.0
2025-04-10 12:31:00,2025-04-10 15:15:00,3142.9,3180.6148000000003,0.02000000000000024,2.000000000000024,164.0
2025-04-10 14:58:00,2025-04-10 22:48:00,3172.6,3210.6711999999998,0.01999999999999976,1.999999999999976,470.0
2025-04-10 15:16:00,2025-04-10 23:59:00,3178.9,3209.1,0.015833569264000896,1.5833569264000895,523.0
2025-04-10 22:34:00,2025-04-10 23:59:00,3202.5,3209.1,0.0034348165495705746,0.34348165495705746,85.0
2025-04-11 01:05:00,2025-04-11 05:42:00,3234.7,3215.2918,-0.01,-1.0,277.0
2025-04-11 00:38:00,2025-04-11 05:44:00,3226.8,3207.4392000000003,-0.01,-1.0,306.0
2025-04-11 00:22:00,2025-04-11 10:14:00,3215.3,3253.8836,0.02,2.0,592.0
2025-04-11 10:15:00,2025-04-11 10:44:00,3252.7,3233.1838,-0.01,-1.0,29.0
2025-04-11 06:26:00,2025-04-11 13:33:00,3221.7,3260.3604,0.020000000000000236,2.0000000000000235,427.0
2025-04-11 13:33:00,2025-04-11 13:55:00,3260.8,3241.2352,-0.01,-1.0,22.0
2025-04-11 07:11:00,2025-04-11 20:59:00,3229.6,3254.9,0.013056312443233652,1.305631244323365,828.0
2025-04-15 23:38:00,2025-04-15 23:59:00,3262.3,3269.0,0.0034229429134862814,0.34229429134862815,21.0
2025-04-16 00:01:00,2025-04-16 07:02:00,3274.2,3313.4903999999997,0.02,2.0,421.0
2025-04-16 08:16:00,2025-04-16 08:31:00,3329.1,3309.1254,-0.01,-1.0,15.0
2025-04-16 11:47:00,2025-04-16 22:01:00,3325.9,3365.8108,0.02000000000000023,2.000000000000023,614.0
2025-04-16 13:57:00,2025-04-16 23:59:00,3333.2,3363.9,0.015350614024560966,1.5350614024560967,602.0
2025-04-16 14:01:00,2025-04-16 23:59:00,3334.5,3363.9,0.014694856800119959,1.469485680011996,598.0
2025-04-16 22:02:00,2025-04-16 23:59:00,3364.9,3363.9,-0.0004953094197945406,-0.049530941979454055,117.0
2025-04-17 12:15:00,2025-04-17 13:52:00,3348.0,3327.912,-0.009999999999999998,-0.9999999999999998,97.0
2025-04-17 10:27:00,2025-04-17 14:00:00,3343.0,3322.942,-0.010000000000000002,-1.0000000000000002,213.0
2025-04-20 22:01:00,2025-04-20 23:59:00,3348.3,3361.8,0.006719827972403842,0.6719827972403841,118.0
2025-04-20 22:16:00,2025-04-20 23:59:00,3357.7,3361.8,0.0020351232490496154,0.20351232490496154,103.0
